id,name,max_points,is_manual,deadline_at,text
ed1b5ad9-1020-40c8-b9b3-12c9c2b5a095,Big Brush,1750,False,2022-11-24 19:23,"Quasi iusto ab odit libero recusandae culpa sapiente asperiores sit dolor maxime, fugit minus et, consequatur sunt quaerat necessitatibus corporis, molestiae commodi nulla nesciunt voluptatem exercitationem aliquam esse debitis quibusdam, enim labore nesciunt exercitationem hic culpa iusto architecto voluptates? Hic quia adipisci dicta pariatur labore id distinctio voluptatem aspernatur, quidem fugit ratione odio soluta dignissimos nesciunt quaerat non laudantium fugiat? Officiis dolores eligendi reiciendis eum, inventore nobis aliquid ipsam velit ipsa neque deserunt possimus obcaecati officiis. Vero nam ad suscipit aliquid corrupti quasi quod quaerat recusandae, veniam tempore distinctio asperiores neque sit iste aspernatur accusamus sapiente quisquam ipsam, optio adipisci deleniti distinctio ipsa a esse modi voluptates, numquam libero doloremque, facilis dignissimos aperiam rem ipsa neque error perferendis."
3447db06-214a-445f-9793-fe601304a07e,Inversion Graph,1250,True,2022-11-06 19:23,"Quas hic error laudantium voluptates, labore nulla voluptas totam nam in, quis dolores accusantium corrupti dolorum? Odit tenetur iure voluptatem laudantium ex, ducimus tempore impedit excepturi expedita, voluptatum minima nostrum voluptates nam, fuga nulla corporis cum recusandae optio sapiente tempora. Itaque quo consectetur et, rem porro sint libero explicabo culpa, aut aspernatur corporis id maxime facere ut."
4370123f-ad7e-4ee5-a44a-a2b84e47b72c,Odd Swap Sort,750,False,2022-11-15 19:23,"Consectetur minus asperiores aspernatur blanditiis quibusdam sed eaque deserunt, natus error reiciendis quam ad commodi. Voluptatum perspiciatis ipsum dolore praesentium, voluptatum in dignissimos eum sint necessitatibus id quasi facilis quaerat, quaerat totam tenetur accusamus veniam labore ipsam tempore quibusdam fugit explicabo molestias, facilis repellat porro doloribus, cum nostrum illo quia sunt repudiandae commodi?"
ae0c80d4-12ed-45d6-a333-d33582028288,Reverse,500,False,2022-12-26 19:23,"Suscipit doloribus iste quae, aut dicta possimus eos quibusdam enim labore ex, tempore deserunt modi iste eos, modi est molestias consectetur facere odio blanditiis suscipit nam. Expedita minima quia molestias aspernatur voluptates reiciendis pariatur ducimus atque libero, nisi iusto ea corrupti iure sit repellendus, cumque corporis consectetur iste? Perspiciatis laboriosam voluptate porro, excepturi illo blanditiis ex sed quas cupiditate molestiae molestias quae? Quia nobis eligendi totam quibusdam illum officiis velit id, asperiores sit pariatur, veritatis architecto odio labore exercitationem, enim doloribus fuga magni placeat totam ab tenetur?"
f9fa8230-ba53-4334-a814-7201e0768473,Minimize Inversions Number,4000,False,2022-12-01 19:23,"Non harum nam enim et consequuntur quasi quaerat nesciunt sint saepe officiis, hic quibusdam nesciunt ratione? Iure id ea neque, nemo dolorum eos illo, voluptatibus voluptates dolorem neque sint soluta molestiae, optio ipsa aspernatur, obcaecati ipsa autem perferendis beatae maiores aut voluptatibus? Ad necessitatibus odio nemo sint fuga laboriosam eligendi nobis dicta a, neque commodi ullam magni, nihil iusto voluptatem veniam labore facilis fuga corporis veritatis, quo ab suscipit accusantium pariatur eveniet nostrum praesentium illo voluptatibus eum? Voluptatem doloribus velit, placeat repellat sapiente aliquam illum est eaque suscipit cupiditate enim non itaque, nulla sit dicta fugiat deserunt ullam ab expedita exercitationem voluptates vero recusandae, illo incidunt atque commodi earum ea ex aspernatur, odio eveniet tempora rem totam explicabo libero reiciendis vitae similique iste quas."
7ffa067a-fa05-4664-9b95-0abc2c21955d,Birthday,4000,True,2022-12-17 19:23,"Maiores dolorem mollitia ea expedita asperiores, sit architecto iure voluptas veniam minima praesentium eos recusandae rerum adipisci, necessitatibus rem fuga incidunt quam architecto laboriosam, illum consectetur libero tempore dicta, neque consectetur pariatur porro iusto ut impedit accusamus? Hic eaque laboriosam omnis perspiciatis nobis modi quibusdam expedita, assumenda natus aperiam optio quam perferendis autem delectus architecto facilis, laboriosam quibusdam eos vel suscipit aliquid error cum facilis ducimus?"
77f6f3c4-ffed-4bd8-80af-292bb95587c5,Towers,3250,False,2022-12-17 19:23,"Quae atque incidunt minus impedit nesciunt commodi dolorum modi voluptatum vitae, illum soluta ad blanditiis nihil ut at unde. Iusto voluptas eaque doloremque ex totam dolor quia id consequuntur animi, repudiandae enim optio praesentium dignissimos tempora consequatur nemo asperiores ad, officia voluptate deserunt voluptatum, iure illo harum repellendus laudantium omnis corporis quisquam voluptates dicta odio, enim voluptates cumque consequuntur exercitationem quae ullam dolore."
d821d163-ffc9-4fb4-b63a-b6bd3959fc6b,Best Pair,2500,True,2022-09-20 19:23,"Quis sunt doloremque quam veritatis deserunt numquam, vero ad sint placeat velit nulla alias accusantium officiis similique. Repudiandae suscipit accusamus aspernatur architecto libero dignissimos itaque quidem, expedita quisquam facilis tempora odit quia eveniet doloremque sapiente, voluptatibus repellat adipisci, reprehenderit temporibus nostrum ut quisquam molestiae animi ipsum eaque excepturi, atque cupiditate ullam nisi quos molestiae fuga sequi distinctio eveniet commodi? Molestias a quaerat, sapiente eos provident voluptatem placeat rerum consequuntur inventore? Nulla sit dolore qui, odio accusantium aperiam fugiat ratione eum, rem sint et quam culpa quae mollitia debitis laborum doloremque non aperiam?"
a38c0670-79cd-492f-a79e-6ae213b2334c,Yet Another Minimization Problem,2000,False,2022-11-03 19:23,"Aperiam possimus eaque nulla consectetur commodi, minus at numquam omnis placeat minima sapiente ratione accusantium id dolorem ex, optio quaerat eius assumenda sequi asperiores similique, omnis magnam id? Eveniet unde eos optio, expedita distinctio accusamus non iure architecto nobis nulla sapiente voluptatibus alias perferendis, expedita similique voluptatem praesentium eos iusto quia accusantium earum quas temporibus, consectetur excepturi repellat velit ratione quas, iste sunt atque in nihil. Adipisci quod consectetur beatae nobis commodi possimus necessitatibus debitis, sapiente corporis asperiores minima dolorem eveniet illum suscipit quod fugit, corrupti laudantium nobis suscipit ipsa sapiente animi neque voluptatibus error, dolore quia eaque vel eveniet debitis. Tenetur quaerat aperiam, hic a distinctio laboriosam unde quod placeat doloribus sapiente beatae, excepturi laudantium illo mollitia, consectetur quae sed autem reprehenderit excepturi tempore doloremque doloribus eligendi inventore?"
8775e5f1-5f14-44e9-bb5c-78f8eb1c00cd,Andrew and Stones,1500,False,2022-11-20 19:23,"Natus molestiae autem quibusdam ducimus officiis, repellat excepturi mollitia quam architecto itaque quas esse voluptates magni nemo placeat, reprehenderit eum nam tempora animi sapiente quis distinctio porro iste unde aperiam, ipsam itaque facilis optio? Modi numquam eius cupiditate reprehenderit ut ipsa excepturi, nihil modi veritatis vero illum accusantium alias, placeat eius alias atque aspernatur temporibus neque consequatur ipsa."
233a273d-a08e-4fef-bc30-bbb983cc5c59,MEX and Array,1000,True,2022-11-02 19:23,"Debitis tenetur explicabo culpa libero dolorum repudiandae asperiores molestias enim, eligendi fugit quasi reprehenderit, quasi nulla ab deleniti laudantium, nobis commodi tempora pariatur nemo quasi fugit voluptate sit eaque placeat. Numquam odit repellendus excepturi accusamus perferendis voluptatum porro dolore et, quas perspiciatis reprehenderit iste corrupti provident, cum eaque officia deleniti, inventore non atque minus quia hic magnam unde?"
49de32c0-5009-4d09-9127-c6ad3b81af52,Sorting Parts,500,True,2022-09-20 19:23,"Voluptates expedita reiciendis quia dicta, blanditiis et veniam, eius nisi quia error sunt quam placeat natus doloribus cumque quidem? Possimus voluptatem sed fugit est, iste fugit maiores nam placeat doloremque, quae assumenda expedita quaerat et velit accusantium? Odio laboriosam tempore optio consectetur voluptates dicta maiores incidunt maxime, alias ea enim iure assumenda ducimus est error veritatis, eos magni iusto dolorem illo repudiandae labore voluptatibus dolorum?"
e091f627-b267-4339-b439-ac086cb03675,Closest Pair ,3000,False,2022-11-24 19:23,"Harum fugit deserunt non amet quibusdam mollitia perferendis quaerat consequatur, quas at modi distinctio, illum esse tempora atque libero voluptatem ipsam omnis quia repudiandae cupiditate sequi. Laborum deserunt id neque qui, ipsa eligendi ea beatae non harum eum quia id cupiditate, nulla reiciendis temporibus quaerat minima quia dolorum repellat placeat, eius praesentium fuga tempore? Quos accusantium quas quisquam ut voluptatem a autem voluptate provident eos dicta, sunt fugit id, quo voluptatum est accusantium asperiores fuga, tenetur officia odit quod possimus cum ipsum sapiente?"
4037305b-cbac-47ca-8d7d-b80354f5cda4,Cars ,2250,True,2022-11-28 19:23,"Veniam repellat similique quaerat aliquid cum odio, sequi deserunt nam rem, quaerat dolor non distinctio odio voluptatum ullam libero eaque similique, omnis vitae distinctio corporis laboriosam sed vel voluptates necessitatibus, debitis molestias quo saepe dolores iusto accusamus architecto? Quasi et modi, sapiente nam perspiciatis animi velit quos recusandae fugit veniam exercitationem quas nisi, dolores repellat aut facilis quia similique quod ex earum aliquam, debitis dolorum dolorem facilis, beatae officiis a aperiam numquam."
bd61f4a4-7f09-42ae-9458-07acc08f0780,Infinite Set,2250,False,2022-11-15 19:23,"Saepe pariatur corporis exercitationem sed, quae fugit earum magni vero neque a, vel cumque fugit quae autem asperiores sit nemo possimus excepturi voluptatum, tenetur expedita nostrum earum assumenda totam quod ipsum deleniti voluptas facilis, aliquam nihil molestias mollitia iste laudantium voluptates impedit doloremque consequuntur ea. Quaerat quasi provident nam inventore delectus quo natus placeat ab, voluptatem quae modi doloremque accusamus voluptates delectus quia excepturi, illum nulla sapiente odit accusamus quibusdam autem optio expedita, labore sunt magnam perspiciatis, nihil neque beatae aut nulla repudiandae? Nulla id odit saepe voluptatem accusamus delectus quae, quae in cumque repellendus illum aut repellat ea omnis expedita fugit aliquam, possimus illum sunt veritatis explicabo alias, repellendus velit voluptate officiis voluptas a perferendis vero ex?"
206e78c3-a8f3-4c5f-ac28-7e734ba34ff4,Differential Sorting,1500,False,2022-12-07 19:23,"Ipsum accusantium reprehenderit voluptates labore eligendi amet cumque facere, asperiores molestiae laboriosam, quam corporis laboriosam perferendis suscipit nam tempora molestiae temporibus aliquid aperiam, pariatur possimus rerum, voluptatibus eius soluta cupiditate totam nihil repellendus enim cumque similique quis? Tenetur aut ipsam laborum explicabo mollitia, ipsum reiciendis animi vero eveniet modi non quaerat, laboriosam possimus dolore consectetur eveniet nobis reprehenderit itaque animi labore vero incidunt, reiciendis minus amet fuga laudantium dolorum eveniet? Voluptatem laborum molestias libero est, velit quos dignissimos nulla perferendis sed deserunt explicabo?"
962719f7-0ac8-4452-8659-aa96d9cbc17c,Avoid Local Maximums,1000,True,2022-09-23 19:23,"Aut commodi dolorem quisquam natus optio amet aliquam, distinctio eius cum ex iusto nisi ducimus error illo, odit commodi cum similique minima placeat? Quos officiis praesentium perspiciatis delectus aut molestiae ab, obcaecati nisi magnam iusto animi quaerat soluta delectus, saepe error voluptatem hic odit repellendus eum ducimus officiis voluptatibus? Quaerat minus repellat, amet natus illum commodi mollitia similique eligendi nisi."
40fa9238-91b0-4b72-a392-2350dd3d79c7,Min Or Sum,500,True,2022-12-21 19:23,"In cumque natus deleniti nihil nostrum quos suscipit aperiam labore, quae dolorem expedita dignissimos saepe eveniet blanditiis vel. Dolorem doloremque dolor, consequuntur facilis veritatis reiciendis eveniet, iste illo eligendi porro soluta magnam atque nesciunt ex esse doloribus. Enim tempora nam quasi perferendis numquam et deleniti laboriosam dignissimos perspiciatis repellendus, cumque perferendis sapiente ea obcaecati optio, quibusdam ad perferendis deleniti veritatis neque asperiores minima ab deserunt. Deserunt voluptates nesciunt doloribus blanditiis in voluptatibus labore nulla tenetur, iure maxime ullam aut aliquam repellat dolore velit deserunt quisquam possimus nemo, hic voluptatibus et doloremque tenetur cum recusandae obcaecati minus accusantium, fugit deserunt eveniet quibusdam eaque, harum amet doloribus expedita dolorem optio neque qui nesciunt dolores ad?"
3591c438-4d3c-4def-a236-79aae15dcc1a,Fibonacci Additions,3000,True,2022-11-13 19:23,"Ipsum tempora esse quam eum expedita eos accusamus, id totam error soluta nostrum ex. Vitae cupiditate sunt laboriosam corrupti minima recusandae odio eligendi expedita, quaerat aut alias pariatur impedit sint corrupti, dolorum vero nam voluptates provident quod, numquam expedita exercitationem assumenda sint rem, nemo molestias quos quia inventore? Aspernatur molestias iure exercitationem ea repudiandae voluptatibus hic magnam atque, eligendi illo ipsa delectus, itaque suscipit ab sint ipsam quasi libero, deleniti consequuntur laboriosam voluptates quasi corporis dolor alias mollitia porro, esse distinctio animi eos magni iure voluptatum quod enim ipsa sit? Necessitatibus ducimus excepturi pariatur earum, vel pariatur ipsam dolor facere laborum atque, sint recusandae illum, hic amet ad tenetur ullam recusandae temporibus."
26af177e-1081-4bb2-b570-e609a93befac,Fair Share,2500,False,2022-09-28 19:23,"Autem quos nesciunt facilis obcaecati voluptates molestiae repellat similique, ipsa inventore nostrum impedit quo quis tempora voluptates repellat, soluta cum totam, rem dolores suscipit et ab? Nisi voluptas odio perspiciatis doloremque maiores mollitia consectetur eius, maxime corporis aliquid perferendis optio illum reiciendis ipsa molestiae, nostrum quisquam quaerat, nam esse quidem ex temporibus obcaecati distinctio earum ipsa reprehenderit itaque, voluptatibus quam distinctio consequuntur."
7d58c380-a4bb-4ac9-96cd-99976567d398,Finding Zero,2000,False,2022-10-25 19:23,"Esse dignissimos impedit velit quam ipsum, accusantium dolore porro suscipit vel itaque id placeat obcaecati, commodi aspernatur adipisci quidem iste eaque officia atque at alias, veritatis nobis obcaecati voluptates tempora repellat officia facilis deserunt ad similique exercitationem, repellat autem voluptatibus sunt. Ipsa unde maxime natus quia et error consectetur beatae, iste sint minus nemo maiores assumenda, quos fugiat quam aut neque totam minus omnis, nulla repudiandae natus ratione id voluptatem modi facere. Ex nobis cum natus obcaecati culpa porro excepturi nemo omnis, porro voluptatem omnis, tempore porro quia reprehenderit repellat ad, eaque sit labore et esse provident tempore error beatae, repellendus eaque reprehenderit alias expedita sed itaque optio cum corporis quae ducimus."
79d234b0-8ff5-4a25-99a4-6f77db3b193d,OKEA,1500,True,2022-11-04 19:23,"Maiores fugit doloremque repellendus aliquam, modi quaerat quam, similique inventore vero eius iste quis in enim temporibus quos rerum itaque. Neque nemo repudiandae earum iure minima doloribus, velit reprehenderit adipisci, iusto et doloremque sunt nam nobis, iusto accusantium iste consequatur, neque explicabo nam animi fugit eveniet laudantium iste cumque corrupti pariatur maxime? Eaque doloribus sapiente laudantium, explicabo nam provident doloremque molestias harum libero accusamus tempore at ipsa sequi, illo nam aliquid libero a quis officiis voluptatum perspiciatis, atque debitis ducimus dignissimos accusamus vel provident quos alias cumque ad? Itaque quae doloribus beatae deleniti sint, animi delectus excepturi laboriosam perferendis sunt dicta, corrupti quisquam nam molestias sed, nemo dolores in dolorum quas, cum nam voluptas repellendus itaque provident nostrum quisquam minus vitae odio pariatur."
2c028031-3413-499c-9df8-60410a98f4dc,Fortune Telling,1250,True,2022-09-21 19:23,"Minima iusto tempore eveniet, non enim reiciendis unde architecto error eos autem? Excepturi minus assumenda, saepe expedita quos quae eos suscipit sed quisquam assumenda cupiditate, sint aperiam alias minus qui voluptate laborum aliquam consequatur. Porro saepe sit, corrupti impedit beatae eveniet, ab quibusdam asperiores animi pariatur maiores aspernatur? Eaque facilis quas ullam et voluptas alias libero nihil, nulla nam blanditiis perferendis saepe."
c0d1ddfb-d0c3-4cf2-884e-330dd10c3336,Reverse and Concatenate,500,True,2022-12-04 19:23,"Hic ratione aspernatur, nemo necessitatibus reprehenderit soluta sit, ducimus cupiditate voluptate accusantium autem architecto voluptates repudiandae numquam ipsam placeat, amet ducimus porro, aspernatur corporis ad expedita debitis quod veniam corrupti maiores temporibus libero cumque. Magnam pariatur sunt delectus reiciendis ipsam placeat aspernatur consequatur officia vitae, corporis nobis ratione cum culpa modi iste dolorum quo neque omnis alias."
13f1bb4a-5c22-4fa4-b164-0a214717ca71,Perfect Matching,7975,True,2022-12-19 19:23,"Earum laboriosam temporibus accusamus tempore perspiciatis nesciunt hic similique quisquam, magnam adipisci molestias. Necessitatibus incidunt sequi aut dolore quaerat nobis sapiente repudiandae ipsam iusto, quis impedit facilis, dolore modi veniam, laborum earum ex sunt, possimus illo accusantium voluptates sapiente accusamus dignissimos itaque nihil modi tenetur vero. Harum autem ab fuga tempore doloremque eum possimus ad nostrum, soluta minima debitis consectetur ipsam veritatis. Corporis accusamus totam, expedita nostrum officiis dolorum natus officia provident fugit maiores odit possimus, ab deserunt id qui quibusdam totam dolor consequuntur unde provident, eligendi quos accusamus earum eos fugit inventore nulla labore, earum consectetur nesciunt facilis provident sapiente error cumque beatae quod nulla?"
51ffd4ce-007a-427b-84b6-0905b5f96ad2,Spanning Tree Queries,1934,True,2022-10-19 19:23,"Exercitationem obcaecati corporis quaerat harum quia eos itaque a, mollitia illum reprehenderit natus laudantium unde pariatur consequatur? Nemo fugiat voluptatem amet, quos nemo asperiores quidem dolorum corporis, minima nihil blanditiis quaerat commodi neque distinctio voluptatibus voluptas eveniet temporibus, ratione placeat labore, voluptate doloremque in quae aliquam voluptatum quaerat dolorum vel harum natus. Magnam ducimus vitae deserunt ex quibusdam asperiores incidunt, praesentium et cupiditate error eius eum molestiae quas, sequi ipsam consectetur qui, delectus hic voluptas?"
c312866e-af1a-40a0-94a4-7be43225652f,Make Them Equal,17395,False,2022-09-21 19:23,"Atque animi corporis, ipsam veritatis animi, earum quisquam fuga natus facere illo sit mollitia dolorum consequatur incidunt, eum quo velit nisi cum pariatur quaerat earum consequatur et molestias, magnam eaque nisi nihil labore pariatur perferendis qui dicta. Rerum excepturi dolorem, repudiandae id minima consequuntur doloribus ea minus accusamus, totam ratione cupiditate porro dolore natus similique officia provident, optio corporis dolorum iure exercitationem autem soluta culpa sunt magnam excepturi?"
8c43b0d2-909a-44b5-9279-bc4c34c7ba51,Kill the Monster,11976,True,2022-12-10 19:23,"Quo maxime voluptas impedit, reprehenderit fugiat animi consequuntur quo odit numquam commodi dolorum at nobis sint, cum soluta nam, tenetur fugiat esse praesentium corrupti. Accusamus temporibus similique voluptas dolorum labore nemo nobis perspiciatis, tenetur minima perspiciatis eligendi cum? Temporibus consectetur harum odio dolores excepturi accusamus nesciunt tempora, eaque iste quaerat blanditiis nam numquam veniam, illo enim magnam placeat harum beatae tenetur excepturi tempora adipisci nobis itaque, accusamus numquam eos ipsam?"
dbd010a9-84ec-4762-af3f-1b88f27f9a09,Minority,11621,False,2022-10-07 19:23,"Eos porro recusandae, voluptatibus hic mollitia et, officiis quam aliquam dolorem maiores architecto similique adipisci voluptatibus enim ex, temporibus quas error odio repellat quos nemo molestiae voluptas quae ipsum, labore vero maxime repellat quo. Placeat numquam aliquid nemo cupiditate natus, perferendis explicabo sint, sed culpa recusandae aperiam eveniet repellendus doloribus esse soluta? Iusto necessitatibus ratione autem dicta aperiam iste alias, quasi illum quam culpa laboriosam perferendis magnam voluptas molestiae, autem et odit aspernatur earum minima, sit quis iusto deleniti dolor facilis autem, pariatur hic totam voluptas eum molestiae."
315fccfe-055a-4c5d-804c-b2668b80bd39,Div. 7,4375,True,2022-10-20 19:23,"Illo consequuntur recusandae minus aliquid perspiciatis veniam, aliquid expedita commodi unde, reiciendis obcaecati tenetur recusandae eos quo mollitia? Qui reiciendis culpa ad beatae libero iste vel voluptatum error, corporis tenetur dolore quisquam maxime dolorem quis ratione cumque, quia esse eligendi quasi amet quisquam aliquam, quam at mollitia eaque eveniet iste? Porro nostrum eos reprehenderit perferendis, laboriosam quam similique voluptatum inventore perferendis, reiciendis mollitia doloremque accusamus rem aliquam consequatur, repellendus nulla atque sint quis fugit suscipit dolor impedit maiores eaque."
b7080937-94ee-4bad-9490-c13fcac33740,Distance Tree (hard version),1500,False,2022-12-15 19:23,"Sint iusto quod dolor totam placeat accusamus maxime tempore, ipsam facere deserunt exercitationem incidunt repellat iusto minima dolore, maiores molestiae beatae libero quo in velit suscipit reiciendis ad minus dignissimos, quasi neque vero quis quisquam dolorem tempore, beatae quos qui. Aliquam blanditiis veritatis nihil sint doloribus officiis dicta tempora fugit, vel quis similique illo, quia est sed repellendus alias consectetur unde odit dicta asperiores officia, eveniet incidunt nobis ratione officiis commodi, eum beatae corporis. Eligendi enim aut optio impedit amet molestias, error aliquam molestiae dicta."
d0704049-9880-468a-ac1e-16a602cd9097,Distance Tree (easy version),1500,False,2022-10-13 19:23,"Nobis eaque nulla ipsum beatae culpa sed magnam odit fuga cumque, aperiam optio sint amet ab earum, maxime eligendi quos nemo hic minima quo, consequuntur odit sint laborum repudiandae dolorum saepe alias illum pariatur sit, ratione quia possimus ipsam consectetur harum nihil commodi fuga voluptatum? Assumenda quidem rem architecto ipsam quae, modi et totam placeat eum delectus porro dignissimos accusamus eos maiores, accusantium quia distinctio, aliquam veniam delectus? Non sequi magni repellat dicta aperiam totam deleniti ut doloribus mollitia, voluptatem accusantium odit enim illum quisquam sequi, dicta ex aliquid cumque sapiente nihil ipsa dolorum eum, fuga doloremque amet provident veritatis laborum quas maiores? Repudiandae excepturi accusantium similique provident doloribus facilis at repellendus laudantium quaerat fugit, repudiandae similique ea qui maiores impedit ipsum voluptatibus molestias quidem, vitae voluptates facere tenetur deserunt nisi debitis, nam numquam cum magnam expedita."
14b4091f-998f-464c-877c-1e0edc2ef010,New Year Concert,2000,True,2022-12-27 19:23,"Similique error adipisci molestiae asperiores, blanditiis molestiae aperiam natus enim dolore rerum excepturi maiores odit, cumque animi perspiciatis asperiores sint voluptas explicabo harum praesentium omnis reiciendis, iste facere reprehenderit quod quae fuga mollitia facilis enim reiciendis. Tempore inventore impedit veniam vitae fugiat, quia omnis officiis optio id quae accusantium? Aperiam nesciunt fugiat iste voluptatum delectus eligendi dolores cum vero repellat perferendis, nostrum sunt quo fuga nulla accusamus autem pariatur sint eius itaque, voluptatum hic iure dicta saepe doloremque facere labore vitae, animi quidem dolorum totam non eos veniam doloremque impedit, sint ipsam voluptatum soluta laborum sequi consectetur incidunt similique quaerat vel harum."
dc770e4c-b90f-49b9-956f-59baf33eee46,Strange Test,1500,True,2022-12-08 19:23,"Quae tempore ullam unde expedita nihil pariatur dolores itaque dolore iste obcaecati, nesciunt omnis aperiam dolore dolores doloribus temporibus id alias. Quasi nesciunt nemo atque libero quisquam saepe, accusamus veniam tempora repellendus culpa sit ab similique earum, quibusdam qui tempora distinctio, laboriosam fuga delectus architecto blanditiis distinctio non? Aspernatur atque cupiditate, iusto cupiditate tempora velit praesentium officia amet cumque enim, quis ducimus excepturi pariatur nisi saepe accusamus placeat consequuntur facere. Fugit placeat veniam, eius enim nulla nam quo fuga cumque impedit amet quis hic, suscipit rerum magni omnis cupiditate?"
bf93cf17-7ff3-4ef6-898a-4d9b54c6cffb,Roof Construction,1000,False,2022-11-17 19:23,"Molestias ad possimus, possimus sunt et vel a fugiat sit similique? Reprehenderit nisi sunt suscipit nam qui asperiores veritatis praesentium esse itaque ipsa, debitis aperiam quia necessitatibus reiciendis esse repellat eligendi error modi soluta, alias totam animi aut exercitationem sit nostrum optio quae nesciunt minus quia?"
d2eda6fa-615f-4ecc-a23f-77ea626f2d2e,ABC,500,False,2022-11-16 19:23,"Quia accusamus consequuntur sequi quisquam ex dolore deserunt eligendi harum laborum, repellendus debitis ad officia quidem quam mollitia quae ab eum, aut quas laborum eum officia perspiciatis repudiandae doloremque obcaecati, dolorem quae ullam autem ut impedit magnam quia eaque voluptas, cumque omnis sunt? Harum quia quod corporis illum pariatur reiciendis iure id quam voluptatibus, minus ut quia incidunt dolor nesciunt commodi qui quos corporis quibusdam, quam id quaerat maiores repellat mollitia, sunt itaque natus culpa praesentium delectus est eius autem exercitationem veniam labore?"
e299e530-af6b-4473-8d08-f4d3681bee46,Fun with Even Subarrays,1000,True,2022-12-16 19:23,"Deserunt quasi a quo aspernatur, blanditiis consequatur aliquid quaerat numquam quidem in ducimus. Consequuntur sit ut ipsam tempore minima quisquam at reprehenderit id repellendus, vero voluptatem corrupti similique nisi. Eos quod corporis quasi, impedit asperiores porro, sed magnam optio tempore assumenda non rerum, eaque sunt eligendi illum error quia, tempore possimus exercitationem nobis architecto aut debitis maxime voluptatibus alias quasi. Blanditiis voluptatem exercitationem minus voluptate reiciendis ad dolor repellendus ipsum veritatis, aliquid quam porro fuga natus sunt, id sunt minus temporibus veniam repellendus eum non in inventore provident, odit ut accusamus facere porro nihil voluptas tenetur quam ab."
c351a579-9ff3-4b95-a50a-f01ad39fe377,Min Max Swap,500,False,2022-10-21 19:23,"Magnam culpa repellendus beatae eligendi ea numquam porro, ullam repellat obcaecati ipsum incidunt aspernatur, deserunt eveniet voluptatibus iure omnis libero nisi. Ab laborum delectus facere odio saepe nostrum soluta voluptates ratione unde placeat, animi saepe sint harum, excepturi debitis cum consequatur, esse reprehenderit explicabo non porro suscipit nihil quae ullam?"
884b92cb-6974-4d75-b7f2-718e80a0787e,Making It Bipartite,3000,False,2022-12-06 19:23,"Labore dignissimos voluptas eum quod minima asperiores mollitia, voluptates recusandae suscipit soluta ipsa, blanditiis assumenda fugiat illum obcaecati consequatur quo tempora temporibus libero odit nemo. Voluptas unde tenetur quod sed odit ullam optio, nihil necessitatibus quis corrupti iusto neque aperiam aliquam aliquid. Consequatur mollitia quas illo, totam magni quas quidem itaque at maxime sequi temporibus suscipit odio?"
491544e3-e28e-4bf9-8514-ee75b007b08c,Expected Components,2500,False,2022-12-02 19:23,"Ipsum praesentium voluptatem quod nostrum optio architecto culpa sed modi, quia et aliquam corrupti laudantium quos alias, velit rerum voluptate est fugiat provident quasi possimus pariatur culpa in. Qui culpa dicta consectetur atque cumque, dolor numquam corporis placeat ratione illum totam laboriosam mollitia, voluptate accusantium consequatur temporibus ipsum ducimus voluptatum in omnis, ipsum error alias voluptate pariatur fuga doloremque, nemo nostrum dolorum repellat vitae laboriosam nesciunt sed tempora voluptate. Alias debitis quia obcaecati assumenda quaerat aspernatur animi et, deserunt consequatur eos accusamus animi, reiciendis consectetur illo eaque maxime dolores ea fuga, eos dignissimos vel corporis placeat quod ea eum totam. Minus totam amet, labore omnis eum ipsum, iusto fugit unde."
aa859913-b551-4176-a163-019c52386e5c,Flipping Range,2000,True,2022-12-01 19:23,"Ducimus laboriosam maxime tempora odit culpa aliquid autem adipisci illum, obcaecati neque perferendis, beatae magni unde similique minus ipsam, consequatur corrupti esse vel eius laudantium adipisci consectetur aperiam officia, suscipit quis quod culpa quisquam sed dolore ea exercitationem. Cumque architecto itaque earum doloremque sapiente blanditiis deleniti reprehenderit laboriosam, ullam iste perferendis incidunt eaque vero veritatis molestias at, expedita eveniet repudiandae nisi rem, sint tenetur nesciunt voluptates dolorem dolore necessitatibus corporis doloremque aliquid eius. Saepe cum ipsa ad, eaque quasi dicta natus laborum iusto pariatur doloribus. Aliquid at beatae quisquam earum eos culpa obcaecati cum distinctio, nesciunt asperiores pariatur ullam possimus repellendus aliquid quasi dolore sunt dolorum, autem necessitatibus sint, harum tenetur atque numquam nemo asperiores sunt?"
2f0b0220-d961-4017-b075-5ec644c6ae03,Paint the Middle,1250,False,2022-11-16 19:23,"Quos unde deserunt amet, eveniet enim itaque ut cumque ea cupiditate? Amet debitis animi laboriosam sit distinctio iusto, voluptatibus culpa autem, maxime illo esse incidunt nihil ipsam blanditiis doloribus, dolore illum earum illo id mollitia placeat, harum exercitationem ipsam perferendis doloremque placeat recusandae. Soluta dolores cupiditate, eos officiis aut quas culpa nam obcaecati, optio rerum perspiciatis impedit quam nobis laudantium, architecto quidem voluptas?"
9bca0c77-7bf7-4c56-947e-3483ddc12a0a,Range and Partition,1250,True,2022-11-24 19:23,"Quibusdam error consectetur fugit repellat itaque dolor reiciendis officiis, enim ut impedit assumenda mollitia quis sed similique, illum aliquid dolores voluptas, officiis eum veniam optio enim totam. Alias iure quae doloribus assumenda molestias saepe eligendi sed beatae voluptates corporis, aliquid facere voluptatum in tempore id reiciendis error sequi, quibusdam alias facere, doloribus culpa debitis quos ullam, eveniet ex saepe adipisci."
